timestamp,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,9,48,IO,Distractor,SOV,Passive,Old Lady,Lift,Star,P,Car,Yes,0,0,3,1,Was the car lifted by the old lady?
1.39084E+12,3,g2c0e1d626c3,Young girl handing another young girl some balloons,10,12,NA,5,65,II,Reversal,SV,Active,Heart,Tumble,NA,A,Star,No,1,0,1,1,Did the na tumble the heart?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,10,69,II,Same,SV,Active,Star,Jump,NA,A,Car,Yes,1,0,0,3,Did the star jump ?
1.39084E+12,3,g2c0e1d626c3,Young girl handing another young girl some balloons,10,12,NA,6,11,AO,Reversal,SVO,Passive,Fireman,Lift,Girl,V,Push,No,1,0,1,0,Was the fireman lifted by the girl?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,11,57,IO,Distractor,SVO,Passive,Girl,Throw,Ball,P,Star,No,1,0,1,0,Was the star thrown by the girl?
1.39084E+12,3,g2c0e1d626c3,Young girl handing another young girl some balloons,10,12,NA,7,12,AO,Reversal,SOV,Active,Old Lady,Lift,Fireman,P,Girl,Yes,0,0,2,0,Did the fireman lift the old lady?
1.39084E+12,3,g2c0e1d626c3,Young girl handing another young girl some balloons,10,12,NA,8,36,AI,Same,SV,Active,Old Lady,Move,NA,A,Fireman,Yes,1,0,0,1,Did the old lady move ?
1.39084E+12,3,g2c0e1d626c3,Young girl handing another young girl some balloons,10,12,NA,9,32,AI,Same,SV,Active,Girl,Jump,NA,A,Old Lady,Yes,1,0,3,1,Did the girl jump ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,0,28,AI,Same,SV,Active,Old Lady,Tumble,NA,V,Jump,Yes,1,0,0,0,Did the old lady tumble ?
1.39084E+12,3,g2c0e1d626c3,Young girl handing another young girl some balloons,10,12,NA,10,68,II,Same,SV,Active,Car,Jump,NA,A,Ball,Yes,1,0,4,1,Did the car jump ?
1.39084E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39084E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,1,31,AI,Same,SV,Active,Boy,Jump,NA,V,Move,Yes,1,0,0,0,Did the boy jump ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,2,62,II,Same,SV,Active,Ball,Fall,NA,A,Car,Yes,1,0,1,1,Did the ball fall ?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,12,2,AO,Distractor,SOV,Passive,Old Lady,Elbow,Boy,V,Kiss,Yes,0,0,2,3,Was the boy kissed by the old lady?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,13,19,AO,Reversal,SVO,Passive,Old Lady,Throw,Girl,A,Fireman,Yes,0,0,1,1,Was the old lady thrown by the girl?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,3,30,AI,Reversal,SV,Active,Girl,Tumble,NA,A,Boy,No,1,0,0,4,Did the na tumble the girl?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,14,38,IO,Reversal,SVO,Active,Old Lady,Elbow,Heart,V,Kiss,Yes,0,0,3,2,Did the heart elbow the old lady?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,4,7,AO,Same,SOV,Passive,Boy,Kiss,Fireman,A,Girl,Yes,1,0,4,4,Was the fireman kissed by the boy?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,15,1,AO,Distractor,SVO,Passive,Fireman,Elbow,Old Lady,A,Boy,No,1,0,0,1,Was the old lady elbowed by the boy?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,16,34,AI,Same,SV,Active,Girl,Move,NA,V,Fall,Yes,1,0,1,0,Did the girl move ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,5,61,II,Distractor,SV,Active,Star,Fall,NA,V,Tumble,No,1,0,0,5,Did the star tumble ?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,17,21,AO,Same,SOV,Passive,Girl,Throw,Old Lady,P,Fireman,Yes,1,0,0,2,Was the old lady thrown by the girl?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,6,41,IO,Reversal,SVO,Passive,Boy,Kick,Star,V,Lift,Yes,0,0,5,2,Was the boy kicked by the star?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,18,6,AO,Same,SVO,Active,Girl,Kick,Old Lady,P,Boy,Yes,1,0,0,3,Did the girl kick the old lady?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,7,6,AO,Same,SVO,Passive,Girl,Kick,Old Lady,P,Boy,Yes,1,0,3,4,Was the old lady kicked by the girl?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,8,27,AI,Distractor,SV,Active,Boy,Fall,NA,A,Old Lady,No,1,0,5,0,Did the old lady fall ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,9,47,IO,Same,SOV,Active,Fireman,Lift,Car,V,Push,Yes,1,0,5,4,Did the fireman lift the car?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,10,32,AI,Reversal,SV,Active,Girl,Jump,NA,A,Old Lady,No,1,0,0,2,Did the na jump the girl?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,11,16,AO,Reversal,SVO,Passive,Boy,Push,Fireman,A,Girl,No,1,0,4,0,Was the boy pushed by the fireman?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,12,46,IO,Same,SOV,Passive,Girl,Lift,Heart,A,Old Lady,Yes,1,0,1,3,Was the heart lifted by the girl?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,13,13,AO,Same,SVO,Active,Girl,Rub,Boy,A,Old Lady,No,0,0,0,2,Did the girl rub the boy?
1.39084E+12,4,g3595e9788c4,Two girls standing in a backyard with balloons and the one on the left hands them to the girl on the right.,8,36,NA,0,64,II,Same,SV,Active,Ball,Tumble,NA,V,Jump,Yes,1,0,0,1,Did the ball tumble ?
1.39084E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,19,64,II,Same,SV,Active,Ball,Tumble,NA,V,Jump,Yes,1,0,2,2,Did the ball tumble ?
1.39084E+12,4,g3595e9788c4,Two girls standing in a backyard with balloons and the one on the left hands them to the girl on the right.,8,36,NA,1,40,IO,Same,SOV,Passive,Old Lady,Kick,Car,A,Fireman,Yes,1,0,0,2,Was the car kicked by the old lady?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,20,14,AO,Same,SVO,Passive,Boy,Rub,Old Lady,V,Throw,Yes,1,0,4,2,Was the old lady rubbed by the boy?
1.39084E+12,4,g3595e9788c4,Two girls standing in a backyard with balloons and the one on the left hands them to the girl on the right.,8,36,NA,2,58,IO,Distractor,SOV,Passive,Fireman,Poke,Ball,A,Boy,No,1,0,0,3,Was the ball poked by the boy?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,21,45,IO,Distractor,SVO,Active,Fireman,Kiss,Heart,P,Ball,No,1,0,3,1,Did the fireman kiss the ball?
1.39084E+12,4,g3595e9788c4,Two girls standing in a backyard with balloons and the one on the left hands them to the girl on the right.,8,36,NA,3,22,AO,Reversal,SOV,Passive,Fireman,Poke,Old Lady,A,Boy,Yes,0,0,0,1,Was the fireman poked by the old lady?
1.39084E+12,4,g3595e9788c4,Two girls standing in a backyard with balloons and the one on the left hands them to the girl on the right.,8,36,NA,4,43,IO,Same,SOV,Passive,Boy,Kiss,Star,A,Girl,Yes,1,0,0,1,Was the star kissed by the boy?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,22,66,II,Same,SV,Active,Car,Tumble,NA,A,Heart,Yes,1,0,1,3,Did the car tumble ?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,23,27,AI,Reversal,SV,Active,Boy,Fall,NA,A,Old Lady,No,1,0,0,3,Did the na fall the boy?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,24,40,IO,Reversal,SOV,Active,Old Lady,Kick,Car,A,Fireman,Yes,0,0,3,4,Did the car kick the old lady?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,14,9,AO,Distractor,SVO,Active,Fireman,Kiss,Boy,P,Old Lady,No,1,0,1,0,Did the fireman kiss the old lady?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,15,5,AO,Reversal,SOV,Passive,Boy,Kick,Fireman,V,Lift,No,1,0,2,1,Was the boy kicked by the fireman?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,25,51,IO,Distractor,SOV,Passive,Old Lady,Rub,Star,P,Heart,No,1,0,3,3,Was the heart rubbed by the old lady?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,16,53,IO,Reversal,SOV,Passive,Old Lady,Push,Car,V,Poke,No,1,0,1,1,Was the old lady pushed by the car?
1.39084E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,26,13,AO,Same,SOV,Passive,Girl,Rub,Boy,A,Old Lady,Yes,1,0,4,2,Was the boy rubbed by the girl?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,17,21,AO,Same,SOV,Active,Girl,Throw,Old Lady,P,Fireman,No,0,0,0,1,Did the girl throw the old lady?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,18,3,AO,Distractor,SVO,Passive,Boy,Elbow,Girl,P,Fireman,No,1,0,2,1,Was the fireman elbowed by the boy?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,27,32,AI,Same,SV,Active,Girl,Jump,NA,A,Old Lady,Yes,1,0,4,1,Did the girl jump ?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,28,3,AO,Same,SVO,Passive,Boy,Elbow,Girl,P,Fireman,No,0,0,2,2,Was the girl elbowed by the boy?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,19,58,IO,Distractor,SVO,Passive,Fireman,Poke,Ball,A,Boy,No,1,0,3,1,Was the ball poked by the boy?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,29,61,II,Distractor,SV,Active,Star,Fall,NA,V,Tumble,No,1,0,3,0,Did the star tumble ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,20,50,IO,Distractor,SVO,Active,Boy,Rub,Ball,V,Throw,No,1,0,3,0,Did the boy throw the ball?
1.39084E+12,8,f2f7469252i8,Two girls are standing in a grassy area during daylight.  A girl with a cast on her arm hands balloons to the other girl.,8,12,NA,0,55,IO,Distractor,SVO,Passive,Old Lady,Throw,Car,A,Fireman,No,1,0,1,6,Was the car thrown by the fireman?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,30,37,IO,Distractor,SVO,Passive,Fireman,Elbow,Ball,A,Boy,Yes,0,0,2,1,Was the ball elbowed by the boy?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,21,23,AO,Reversal,SVO,Active,Girl,Poke,Fireman,V,Kick,No,1,0,2,4,Did the fireman poke the girl?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,31,8,AO,Distractor,SOV,Active,Girl,Kiss,Old Lady,V,Rub,No,1,0,0,4,Did the girl rub the old lady?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,22,19,AO,Reversal,SOV,Passive,Old Lady,Throw,Girl,A,Fireman,No,1,0,0,2,Was the old lady thrown by the girl?
1.39084E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,32,71,II,Distractor,SV,Active,Star,Move,NA,A,Heart,Yes,0,0,1,0,Did the heart move ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,23,42,IO,Same,SVO,Passive,Girl,Kick,Ball,P,Heart,Yes,1,0,2,4,Was the ball kicked by the girl?
1.39084E+12,8,f2f7469252i8,Two girls are standing in a grassy area during daylight.  A girl with a cast on her arm hands balloons to the other girl.,8,12,NA,1,52,IO,Same,SVO,Passive,Boy,Push,Star,A,Girl,GoOnButton,0,0,0,6,Was the star pushed by the boy?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,24,68,II,Same,SV,Active,Car,Jump,NA,A,Ball,Yes,1,0,0,1,Did the car jump ?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,33,42,IO,Reversal,SOV,Passive,Girl,Kick,Ball,P,Heart,No,1,0,1,1,Was the girl kicked by the ball?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,25,38,IO,Same,SVO,Passive,Old Lady,Elbow,Heart,V,Kiss,Yes,1,0,5,1,Was the heart elbowed by the old lady?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,26,70,II,Same,SV,Active,Car,Move,NA,V,Fall,Yes,1,0,1,0,Did the car move ?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,34,20,AO,Reversal,SOV,Passive,Fireman,Throw,Boy,V,Elbow,No,1,0,3,4,Was the fireman thrown by the boy?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,27,49,IO,Distractor,SOV,Passive,Girl,Rub,Heart,A,Old Lady,No,1,0,0,1,Was the heart rubbed by the old lady?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,NA,35,31,AI,Same,SV,Active,Boy,Jump,NA,V,Move,Yes,1,0,2,2,Did the boy jump ?
1.39084E+12,4,g3595e9788c4,Two girls standing in a backyard with balloons and the one on the left hands them to the girl on the right.,8,36,NA,5,18,AO,Same,SVO,Passive,Fireman,Push,Boy,P,Girl,No,0,0,0,1,Was the boy pushed by the fireman?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,28,57,IO,Distractor,SOV,Passive,Girl,Throw,Ball,P,Star,No,1,0,4,2,Was the star thrown by the girl?
1.39084E+12,4,g3595e9788c4,Two girls standing in a backyard with balloons and the one on the left hands them to the girl on the right.,8,36,NA,6,28,AI,Same,SV,Active,Old Lady,Tumble,NA,V,Jump,Yes,1,0,0,1,Did the old lady tumble ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,29,71,II,Same,SV,Active,Star,Move,NA,A,Heart,Yes,1,0,2,4,Did the star move ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,30,4,AO,Distractor,SVO,Passive,Old Lady,Kick,Girl,A,Fireman,No,1,0,2,2,Was the girl kicked by the fireman?
1.39084E+12,4,g3595e9788c4,Two girls standing in a backyard with balloons and the one on the left hands them to the girl on the right.,8,36,NA,7,6,AO,Same,SOV,Passive,Girl,Kick,Old Lady,P,Boy,Yes,1,0,1,0,Was the old lady kicked by the girl?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,31,52,IO,Reversal,SVO,Passive,Boy,Push,Star,A,Girl,No,1,0,1,1,Was the boy pushed by the star?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,32,56,IO,Reversal,SOV,Passive,Fireman,Throw,Heart,V,Elbow,No,1,0,4,0,Was the fireman thrown by the heart?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,0,42,IO,Distractor,SOV,Active,Girl,Kick,Ball,P,Heart,No,1,0,0,0,Did the girl kick the heart?
1.39084E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,33,63,II,Reversal,SV,Active,Heart,Fall,NA,A,Ball,No,1,0,0,3,Did the na fall the heart?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,1,30,AI,Same,SV,Active,Girl,Tumble,NA,A,Boy,Yes,1,0,0,2,Did the girl tumble ?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,2,66,II,Same,SV,Active,Car,Tumble,NA,A,Heart,Yes,1,0,0,2,Did the car tumble ?
1.39084E+12,2,c37a94bf7fc2,two girls passing ballons,8,12,10,36,9,AO,Distractor,SVO,Active,Fireman,Kiss,Boy,P,Old Lady,Yes,0,0,3,3,Did the fireman kiss the old lady?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,3,27,AI,Same,SV,Active,Boy,Fall,NA,A,Old Lady,Yes,1,0,0,3,Did the boy fall ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,34,20,AO,Distractor,SOV,Passive,Fireman,Throw,Boy,V,Elbow,No,1,0,0,1,Was the boy elbowed by the fireman?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,4,71,II,Distractor,SV,Active,Star,Move,NA,A,Heart,No,1,0,0,5,Did the heart move ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,NA,35,69,II,Same,SV,Active,Star,Jump,NA,A,Car,Yes,1,0,2,1,Did the star jump ?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,5,17,AO,Same,SVO,Passive,Old Lady,Push,Girl,V,Poke,Yes,1,0,0,1,Was the girl pushed by the old lady?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,6,68,II,Same,SV,Active,Car,Jump,NA,A,Ball,No,0,0,0,3,Did the car jump ?
1.39084E+12,willowSubNo,Paycode,movieCheck,nounTrainingTime,verbTrainingTime,refreshTrainingTime,trialNo,stimNo,sentType,changeType,sentOrder,questionType,agent,verb,patient,distractorType,distractor,Response,wasCorrect,wasError,wordResponseA,wordResponseB,testSequence
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,10,36,72,II,Same,SV,Active,Ball,Move,NA,A,Star,Yes,1,0,1,3,Did the ball move ?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,7,31,AI,Reversal,SV,Active,Boy,Jump,NA,V,Move,No,1,0,0,4,Did the na jump the boy?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,8,43,IO,Same,SOV,Passive,Boy,Kiss,Star,A,Girl,No,0,0,0,0,Was the star kissed by the boy?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,10,37,64,II,Same,SV,Active,Ball,Tumble,NA,V,Jump,Yes,1,0,3,3,Did the ball tumble ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,10,38,29,AI,Same,SV,Active,Boy,Tumble,NA,A,Fireman,Yes,1,0,2,2,Did the boy tumble ?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,9,22,AO,Same,SOV,Passive,Fireman,Poke,Old Lady,A,Boy,No,0,0,3,2,Was the old lady poked by the fireman?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,10,52,IO,Reversal,SOV,Passive,Boy,Push,Star,A,Girl,No,1,0,4,3,Was the boy pushed by the star?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,10,39,12,AO,Distractor,SOV,Passive,Old Lady,Lift,Fireman,P,Girl,No,1,0,0,4,Was the girl lifted by the old lady?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,11,12,AO,Reversal,SOV,Passive,Old Lady,Lift,Fireman,P,Girl,Error,0,1,1,4,Was the old lady lifted by the fireman?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,10,40,33,AI,Same,SV,Active,Fireman,Jump,NA,A,Girl,Yes,1,0,0,1,Did the fireman jump ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,10,41,59,IO,Distractor,SOV,Passive,Girl,Poke,Star,V,Kick,No,1,0,0,2,Was the star kicked by the girl?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,12,69,II,Same,SV,Active,Star,Jump,NA,A,Car,Yes,1,0,0,5,Did the star jump ?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,13,28,AI,Same,SV,Active,Old Lady,Tumble,NA,V,Jump,Yes,1,0,3,3,Did the old lady tumble ?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,10,42,43,IO,Reversal,SOV,Active,Boy,Kiss,Star,A,Girl,No,1,0,2,0,Did the star kiss the boy?
1.39084E+12,10,c179fb47edf10,One woman with a cast on her arm gave another woman two balloons.,8,12,NA,14,49,IO,Reversal,SVO,Active,Girl,Rub,Heart,A,Old Lady,Error,0,1,3,2,Did the heart rub the girl?
1.39084E+12,5,h165a4e64ai5,Two girls were exchanging baloons,8,12,10,43,14,AO,Reversal,SVO,Passive,Boy,Rub,Old Lady,V,Throw,No,1,0,1,0,Was the boy rubbed by the old lady?
1.39084E+12,12,f2daf27316h12,There were two children. One passed a set of balloons to the other.,8,12,NA,0,53,IO,Reversal,SOV,Passive,Old Lady,Push,Car,V,Poke,Yes,0,0,1,4,Was the old lady pushed by the car?
